date,model_id,likes,downloads,downloads_all_time
2025-04-10,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-04-10,ibm-granite/GneissWeb.Tech_classifier,1,0,0
2025-04-10,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-04-10,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-04-10,ibm-granite/granite-embedding-30m-sparse,5,5706,8591
2025-04-10,ibm-granite/granite-uncertainty-3.2-8b-lora,3,0,0
2025-04-10,ibm-granite/granite-20b-code-base-8k,13,223,21570
2025-04-10,ibm-granite/granite-8b-code-base-4k,29,238,38193
2025-04-10,ibm-granite/granite-34b-code-base-8k,19,191,12578
2025-04-10,ibm-granite/granite-20b-code-base-8k-GGUF,4,19,765
2025-04-10,ibm-granite/granite-7b-instruct-accelerator,1,13,590
2025-04-10,ibm-granite/granite-20b-code-instruct-accelerator,3,0,336
2025-04-10,ibm-granite/granite-34b-code-base-8k-GGUF,3,19,673
2025-04-10,ibm-granite/granite-8b-code-instruct-accelerator,1,2,324
2025-04-10,ibm-granite/granite-3b-code-base-2k-GGUF,2,54,837
2025-04-10,ibm-granite/granite-3b-code-instruct-2k-GGUF,5,49,3709
2025-04-10,ibm-granite/granite-8b-code-base-4k-GGUF,2,40,628
2025-04-10,ibm-granite/granite-8b-code-instruct-4k-GGUF,10,1355,9951
2025-04-10,ibm-granite/granite-3b-code-instruct-accelerator,0,3,46638
2025-04-10,ibm-granite/granite-geospatial-biomass,43,404,11733
2025-04-10,ibm-granite/granite-8b-code-base-128k,6,93,4992
2025-04-10,ibm-granite/granite-20b-code-base-r1.1,2,6,3357
2025-04-10,ibm-granite/granite-20b-code-instruct-r1.1,1,300,1113
2025-04-10,ibm-granite/granite-34b-code-instruct-accelerator,0,3,109
2025-04-10,ibm-granite/granite-3.0-2b-instruct,47,22896,120901
2025-04-10,ibm-granite/granite-3.0-3b-a800m-base,5,3035,18108
2025-04-10,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-04-10,ibm-granite/granite-rag-3.0-8b-lora,3,0,0
2025-04-10,ibm-granite/granite-geospatial-uki-flooddetection,14,80,400
2025-04-10,ibm-granite/granite-geospatial-uki,12,63,806
2025-04-10,ibm-granite/granite-guardian-3.1-2b,8,1937,23763
2025-04-10,ibm-granite/granite-guardian-3.1-8b,13,1766,4584
2025-04-10,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,3,45
2025-04-10,ibm-granite/GneissWeb.bloom,0,0,0
2025-04-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,85,314
2025-04-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,37,128
2025-04-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,49,141
2025-04-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,18,72
2025-04-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,59,144
2025-04-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,19,85
2025-04-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,29,110
2025-04-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,40,122
2025-04-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,20,76
2025-04-11,ibm-granite/granite-speech-3.2-8b,61,1595,1595
2025-04-11,ibm-granite/granite-3.2-8b-instruct,75,45031,55616
2025-04-11,ibm-granite/granite-timeseries-ttm-r1,286,2668620,11816856
2025-04-11,ibm-granite/granite-timeseries-ttm-r2,82,173513,1756735
2025-04-11,ibm-granite/granite-3.2-2b-instruct,43,25887,35306
2025-04-11,ibm-granite/granite-vision-3.2-2b,80,46129,53387
2025-04-11,ibm-granite/granite-embedding-125m-english,8,13561,51040
2025-04-11,ibm-granite/granite-3.1-8b-instruct,156,68365,276733
2025-04-11,ibm-granite/granite-timeseries-patchtsmixer,17,943,17716
2025-04-11,ibm-granite/granite-timeseries-patchtst,10,880,17125
2025-04-11,ibm-granite/granite-7b-base,29,3150,59170
2025-04-11,ibm-granite/granite-3b-code-base-2k,37,1431,164573
2025-04-11,ibm-granite/granite-3b-code-instruct-2k,35,1136,119659
2025-04-11,ibm-granite/granite-8b-code-instruct-4k,110,2254,59799
2025-04-11,ibm-granite/granite-20b-code-instruct-8k,40,887,66487
2025-04-11,ibm-granite/granite-34b-code-instruct-8k,74,721,18523
2025-04-11,ibm-granite/granite-7b-instruct,7,16713,116817
2025-04-11,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,71,4738
2025-04-11,ibm-granite/granite-34b-code-instruct-8k-GGUF,3,45,1640
2025-04-11,ibm-granite/granite-3b-code-base-128k,6,192,5633
2025-04-11,ibm-granite/granite-20b-functioncalling,31,786,10689
2025-04-11,ibm-granite/granite-3b-code-instruct-128k,8,388,10249
2025-04-11,ibm-granite/granite-8b-code-instruct-128k,20,576,17420
2025-04-11,ibm-granite/granite-guardian-hap-38m,34,11156,84718
2025-04-11,ibm-granite/granite-guardian-hap-125m,20,1062,3186
2025-04-11,ibm-granite/granite-geospatial-wxc-downscaling,34,469,1585
2025-04-11,ibm-granite/granite-3.0-2b-base,22,3188,38400
2025-04-11,ibm-granite/granite-3.0-8b-base,23,3517,37743
2025-04-11,ibm-granite/granite-3.0-8b-instruct,199,23770,206672
2025-04-11,ibm-granite/granite-3.0-3b-a800m-instruct,17,3537,26661
2025-04-11,ibm-granite/granite-3.0-1b-a400m-base,6,3502,21148
2025-04-11,ibm-granite/granite-3.0-1b-a400m-instruct,19,427,8250
2025-04-11,ibm-granite/granite-guardian-3.0-8b,34,32470,43515
2025-04-11,ibm-granite/granite-guardian-3.0-2b,21,912,34065
2025-04-11,ibm-granite/granite-3.0-8b-instruct-accelerator,1,8,368
2025-04-11,ibm-granite/granite-geospatial-canopyheight,18,501,10146
2025-04-11,ibm-granite/granite-geospatial-land-surface-temperature,18,485,10311
2025-04-11,ibm-granite/granite-embedding-30m-english,9,46220,151781
2025-04-11,ibm-granite/granite-embedding-107m-multilingual,20,10674,22457
2025-04-11,ibm-granite/granite-embedding-278m-multilingual,37,50279,97460
2025-04-11,ibm-granite/granite-3.1-8b-base,21,11027,33292
2025-04-11,ibm-granite/granite-3.1-2b-base,13,4995,26765
2025-04-11,ibm-granite/granite-3.1-2b-instruct,47,30716,103381
2025-04-11,ibm-granite/granite-3.1-3b-a800m-base,6,3171,14346
2025-04-11,ibm-granite/granite-3.1-1b-a400m-base,7,3676,13890
2025-04-11,ibm-granite/granite-3.1-3b-a800m-instruct,22,3044,32826
2025-04-11,ibm-granite/granite-3.1-1b-a400m-instruct,14,5155,20982
2025-04-11,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,7,98
2025-04-11,ibm-granite/granite-guardian-3.2-5b,7,1046,1507
2025-04-11,ibm-granite/granite-vision-3.1-2b-preview,95,4673,20875
2025-04-11,ibm-granite/granite-guardian-3.2-3b-a800m,4,1680,2001
2025-04-11,ibm-granite/granite-3.2-8b-instruct-preview,69,812,10458
2025-04-11,ibm-granite/GneissWeb.Quality_annotator,4,0,0
2025-04-11,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-04-11,ibm-granite/GneissWeb.Tech_classifier,1,0,0
2025-04-11,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-04-11,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-04-11,ibm-granite/granite-embedding-30m-sparse,5,6089,8990
2025-04-11,ibm-granite/granite-uncertainty-3.2-8b-lora,3,0,0
2025-04-11,ibm-granite/granite-20b-code-base-8k,13,220,21570
2025-04-11,ibm-granite/granite-8b-code-base-4k,29,264,38222
2025-04-11,ibm-granite/granite-34b-code-base-8k,19,188,12578
2025-04-11,ibm-granite/granite-20b-code-base-8k-GGUF,4,16,766
2025-04-11,ibm-granite/granite-7b-instruct-accelerator,1,13,590
2025-04-11,ibm-granite/granite-20b-code-instruct-accelerator,3,0,336
2025-04-11,ibm-granite/granite-34b-code-base-8k-GGUF,3,15,674
2025-04-11,ibm-granite/granite-8b-code-instruct-accelerator,1,1,324
2025-04-11,ibm-granite/granite-3b-code-base-2k-GGUF,2,57,842
2025-04-11,ibm-granite/granite-3b-code-instruct-2k-GGUF,5,52,3720
2025-04-11,ibm-granite/granite-8b-code-base-4k-GGUF,2,35,629
2025-04-11,ibm-granite/granite-8b-code-instruct-4k-GGUF,10,1301,9973
2025-04-11,ibm-granite/granite-3b-code-instruct-accelerator,0,2,46638
2025-04-11,ibm-granite/granite-geospatial-biomass,43,503,11833
2025-04-11,ibm-granite/granite-8b-code-base-128k,6,60,4992
2025-04-11,ibm-granite/granite-20b-code-base-r1.1,2,6,3357
2025-04-11,ibm-granite/granite-20b-code-instruct-r1.1,1,364,1179
2025-04-11,ibm-granite/granite-34b-code-instruct-accelerator,0,3,109
2025-04-11,ibm-granite/granite-3.0-2b-instruct,47,22809,121166
2025-04-11,ibm-granite/granite-3.0-3b-a800m-base,5,3045,18210
2025-04-11,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-04-11,ibm-granite/granite-rag-3.0-8b-lora,3,0,0
2025-04-11,ibm-granite/granite-geospatial-uki-flooddetection,14,86,406
2025-04-11,ibm-granite/granite-geospatial-uki,12,65,808
2025-04-11,ibm-granite/granite-guardian-3.1-2b,8,1988,23973
2025-04-11,ibm-granite/granite-guardian-3.1-8b,13,1806,4627
2025-04-11,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,1,45
2025-04-11,ibm-granite/GneissWeb.bloom,0,0,0
2025-04-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,56,314
2025-04-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,32,128
2025-04-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,39,141
2025-04-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,17,72
2025-04-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,49,144
2025-04-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,8,85
2025-04-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,22,110
2025-04-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,29,122
2025-04-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,10,76
2025-04-12,ibm-granite/granite-speech-3.2-8b,64,1922,1922
2025-04-12,ibm-granite/granite-3.2-8b-instruct,76,46736,58647
2025-04-12,ibm-granite/granite-timeseries-ttm-r1,286,2579962,11860947
2025-04-12,ibm-granite/granite-timeseries-ttm-r2,83,179530,1768342
2025-04-12,ibm-granite/granite-3.2-2b-instruct,44,26006,36376
2025-04-12,ibm-granite/granite-vision-3.2-2b,79,45774,53693
2025-04-12,ibm-granite/granite-embedding-125m-english,8,12523,51533
2025-04-12,ibm-granite/granite-embedding-278m-multilingual,38,50820,98920
2025-04-12,ibm-granite/granite-3.1-8b-instruct,156,69649,280426
2025-04-12,ibm-granite/granite-3.2-8b-lora-rag-query-rewrite,2,0,0
2025-04-12,ibm-granite/granite-timeseries-patchtsmixer,17,1070,17860
2025-04-12,ibm-granite/granite-timeseries-patchtst,10,986,17304
2025-04-12,ibm-granite/granite-7b-base,29,3028,59765
2025-04-12,ibm-granite/granite-3b-code-base-2k,37,1293,164578
2025-04-12,ibm-granite/granite-3b-code-instruct-2k,35,1166,119715
2025-04-12,ibm-granite/granite-8b-code-instruct-4k,110,2277,59853
2025-04-12,ibm-granite/granite-20b-code-instruct-8k,40,926,66543
2025-04-12,ibm-granite/granite-34b-code-instruct-8k,74,740,18576
2025-04-12,ibm-granite/granite-7b-instruct,7,16784,116908
2025-04-12,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,69,4739
2025-04-12,ibm-granite/granite-34b-code-instruct-8k-GGUF,3,43,1640
2025-04-12,ibm-granite/granite-3b-code-base-128k,6,212,5655
2025-04-12,ibm-granite/granite-20b-functioncalling,31,785,10693
2025-04-12,ibm-granite/granite-3b-code-instruct-128k,8,369,10256
2025-04-12,ibm-granite/granite-8b-code-instruct-128k,20,560,17462
2025-04-12,ibm-granite/granite-guardian-hap-38m,34,11433,85262
2025-04-12,ibm-granite/granite-guardian-hap-125m,20,1059,3226
2025-04-12,ibm-granite/granite-geospatial-wxc-downscaling,34,460,1585
2025-04-12,ibm-granite/granite-3.0-2b-base,22,3136,38511
2025-04-12,ibm-granite/granite-3.0-8b-base,23,3226,37836
2025-04-12,ibm-granite/granite-3.0-8b-instruct,199,23502,207356
2025-04-12,ibm-granite/granite-3.0-3b-a800m-instruct,17,3450,26775
2025-04-12,ibm-granite/granite-3.0-1b-a400m-base,6,3628,21371
2025-04-12,ibm-granite/granite-3.0-1b-a400m-instruct,19,426,8252
2025-04-12,ibm-granite/granite-guardian-3.0-8b,34,32095,43544
2025-04-12,ibm-granite/granite-guardian-3.0-2b,21,917,34078
2025-04-12,ibm-granite/granite-3.0-8b-instruct-accelerator,1,8,368
2025-04-12,ibm-granite/granite-geospatial-canopyheight,18,657,10302
2025-04-12,ibm-granite/granite-geospatial-land-surface-temperature,18,675,10502
2025-04-12,ibm-granite/granite-embedding-30m-english,9,38967,154830
2025-04-12,ibm-granite/granite-embedding-107m-multilingual,20,10737,22893
2025-04-12,ibm-granite/granite-3.1-8b-base,21,11060,33554
2025-04-12,ibm-granite/granite-3.1-2b-base,13,5006,26927
2025-04-12,ibm-granite/granite-3.1-2b-instruct,47,30448,104031
2025-04-12,ibm-granite/granite-3.1-3b-a800m-base,6,3171,14440
2025-04-12,ibm-granite/granite-3.1-1b-a400m-base,7,3648,14013
2025-04-12,ibm-granite/granite-3.1-3b-a800m-instruct,22,3075,32954
2025-04-12,ibm-granite/granite-3.1-1b-a400m-instruct,14,5132,21090
2025-04-12,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,6,98
2025-04-12,ibm-granite/granite-guardian-3.2-5b,7,1016,1510
2025-04-12,ibm-granite/granite-vision-3.1-2b-preview,95,4374,21013
2025-04-12,ibm-granite/granite-guardian-3.2-3b-a800m,4,1685,2021
2025-04-12,ibm-granite/granite-3.2-8b-instruct-preview,69,817,10506
2025-04-12,ibm-granite/GneissWeb.Quality_annotator,4,0,0
2025-04-12,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-04-12,ibm-granite/GneissWeb.Tech_classifier,1,0,0
2025-04-12,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-04-12,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-04-12,ibm-granite/granite-embedding-30m-sparse,5,6293,9269
2025-04-12,ibm-granite/granite-3.2-8b-lora-rag-hallucination-detection,1,0,0
2025-04-12,ibm-granite/granite-20b-code-base-8k,13,238,21595
2025-04-12,ibm-granite/granite-8b-code-base-4k,29,323,38294
2025-04-12,ibm-granite/granite-34b-code-base-8k,19,187,12579
2025-04-12,ibm-granite/granite-20b-code-base-8k-GGUF,4,13,766
2025-04-12,ibm-granite/granite-7b-instruct-accelerator,1,13,590
2025-04-12,ibm-granite/granite-20b-code-instruct-accelerator,3,0,336
2025-04-12,ibm-granite/granite-34b-code-base-8k-GGUF,3,15,675
2025-04-12,ibm-granite/granite-8b-code-instruct-accelerator,1,1,324
2025-04-12,ibm-granite/granite-3b-code-base-2k-GGUF,2,50,843
2025-04-12,ibm-granite/granite-3b-code-instruct-2k-GGUF,5,52,3721
2025-04-12,ibm-granite/granite-8b-code-base-4k-GGUF,2,35,630
2025-04-12,ibm-granite/granite-8b-code-instruct-4k-GGUF,10,1234,9984
2025-04-12,ibm-granite/granite-3b-code-instruct-accelerator,0,2,46638
2025-04-12,ibm-granite/granite-geospatial-biomass,43,679,12010
2025-04-12,ibm-granite/granite-8b-code-base-128k,6,57,4992
2025-04-12,ibm-granite/granite-20b-code-base-r1.1,2,5,3357
2025-04-12,ibm-granite/granite-20b-code-instruct-r1.1,1,427,1242
2025-04-12,ibm-granite/granite-34b-code-instruct-accelerator,0,3,109
2025-04-12,ibm-granite/granite-3.0-2b-instruct,47,22669,121381
2025-04-12,ibm-granite/granite-3.0-3b-a800m-base,5,3026,18302
2025-04-12,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-04-12,ibm-granite/granite-rag-3.0-8b-lora,3,0,0
2025-04-12,ibm-granite/granite-geospatial-uki-flooddetection,14,86,407
2025-04-12,ibm-granite/granite-geospatial-uki,12,65,809
2025-04-12,ibm-granite/granite-guardian-3.1-2b,8,2088,24119
2025-04-12,ibm-granite/granite-guardian-3.1-8b,13,1818,4668
2025-04-12,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,1,45
2025-04-12,ibm-granite/GneissWeb.bloom,0,0,0
2025-04-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,38,314
2025-04-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,30,128
2025-04-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,35,141
2025-04-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,12,72
2025-04-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,38,144
2025-04-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,8,85
2025-04-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,16,110
2025-04-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,24,122
2025-04-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,10,76
2025-04-12,ibm-granite/granite-3.2-8b-lora-uncertainty,3,0,0
2025-04-12,ibm-granite/granite-3.2-8b-lora-rag-answerability-prediction,0,0,0
2025-04-12,ibm-granite/granite-3.2-8b-lora-rag-citation-generation,0,0,0
2025-04-13,ibm-granite/granite-speech-3.2-8b,66,2213,2213
2025-04-13,ibm-granite/granite-3.2-8b-instruct,78,49000,62145
2025-04-13,ibm-granite/granite-timeseries-ttm-r1,286,2489034,11914190
2025-04-13,ibm-granite/granite-3.2-2b-instruct,45,26551,37613
2025-04-13,ibm-granite/granite-timeseries-ttm-r2,83,186856,1780370
2025-04-13,ibm-granite/granite-vision-3.2-2b,80,44978,54005
2025-04-13,ibm-granite/granite-3.2-8b-lora-rag-query-rewrite,3,0,0
2025-04-13,ibm-granite/granite-embedding-278m-multilingual,38,50843,99906
2025-04-13,ibm-granite/granite-3.1-8b-instruct,156,66766,281600
2025-04-13,ibm-granite/granite-timeseries-patchtsmixer,17,1091,17905
2025-04-13,ibm-granite/granite-timeseries-patchtst,11,986,17316
2025-04-13,ibm-granite/granite-7b-base,29,2835,60495
2025-04-13,ibm-granite/granite-3b-code-base-2k,37,1147,164591
2025-04-13,ibm-granite/granite-3b-code-instruct-2k,35,1270,119881
2025-04-13,ibm-granite/granite-8b-code-instruct-4k,110,2246,59891
2025-04-13,ibm-granite/granite-20b-code-instruct-8k,40,905,66560
2025-04-13,ibm-granite/granite-34b-code-instruct-8k,74,729,18587
2025-04-13,ibm-granite/granite-7b-instruct,7,16808,116969
2025-04-13,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,66,4740
2025-04-13,ibm-granite/granite-34b-code-instruct-8k-GGUF,3,31,1641
2025-04-13,ibm-granite/granite-3b-code-base-128k,6,209,5655
2025-04-13,ibm-granite/granite-20b-functioncalling,31,782,10695
2025-04-13,ibm-granite/granite-3b-code-instruct-128k,8,353,10263
2025-04-13,ibm-granite/granite-8b-code-instruct-128k,20,554,17471
2025-04-13,ibm-granite/granite-guardian-hap-38m,34,11397,85621
2025-04-13,ibm-granite/granite-guardian-hap-125m,20,1079,3252
2025-04-13,ibm-granite/granite-geospatial-wxc-downscaling,34,458,1585
2025-04-13,ibm-granite/granite-3.0-2b-base,22,3174,38658
2025-04-13,ibm-granite/granite-3.0-8b-base,23,3131,37929
2025-04-13,ibm-granite/granite-3.0-8b-instruct,199,23411,207985
2025-04-13,ibm-granite/granite-3.0-3b-a800m-instruct,17,3371,26874
2025-04-13,ibm-granite/granite-3.0-1b-a400m-base,6,3629,21474
2025-04-13,ibm-granite/granite-3.0-1b-a400m-instruct,19,430,8256
2025-04-13,ibm-granite/granite-guardian-3.0-8b,34,32023,43555
2025-04-13,ibm-granite/granite-guardian-3.0-2b,21,877,34085
2025-04-13,ibm-granite/granite-3.0-8b-instruct-accelerator,1,7,368
2025-04-13,ibm-granite/granite-geospatial-canopyheight,18,655,10302
2025-04-13,ibm-granite/granite-geospatial-land-surface-temperature,18,674,10502
2025-04-13,ibm-granite/granite-embedding-125m-english,9,12560,51988
2025-04-13,ibm-granite/granite-embedding-30m-english,10,42483,160056
2025-04-13,ibm-granite/granite-embedding-107m-multilingual,20,10816,23326
2025-04-13,ibm-granite/granite-3.1-8b-base,21,11468,34192
2025-04-13,ibm-granite/granite-3.1-2b-base,13,5161,27400
2025-04-13,ibm-granite/granite-3.1-2b-instruct,47,29774,104765
2025-04-13,ibm-granite/granite-3.1-3b-a800m-base,6,3222,14594
2025-04-13,ibm-granite/granite-3.1-1b-a400m-base,7,3568,14132
2025-04-13,ibm-granite/granite-3.1-3b-a800m-instruct,22,3088,33062
2025-04-13,ibm-granite/granite-3.1-1b-a400m-instruct,14,5743,21857
2025-04-13,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,6,98
2025-04-13,ibm-granite/granite-guardian-3.2-5b,7,1008,1528
2025-04-13,ibm-granite/granite-vision-3.1-2b-preview,95,4300,21100
2025-04-13,ibm-granite/granite-guardian-3.2-3b-a800m,4,1721,2091
2025-04-13,ibm-granite/granite-3.2-8b-instruct-preview,69,764,10509
2025-04-13,ibm-granite/GneissWeb.Quality_annotator,4,0,0
2025-04-13,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-04-13,ibm-granite/GneissWeb.Tech_classifier,1,0,0
2025-04-13,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-04-13,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-04-13,ibm-granite/granite-embedding-30m-sparse,6,6817,9834
2025-04-13,ibm-granite/granite-3.2-8b-lora-rag-hallucination-detection,1,10,10
2025-04-13,ibm-granite/granite-20b-code-base-8k,13,222,21596
2025-04-13,ibm-granite/granite-8b-code-base-4k,29,290,38295
2025-04-13,ibm-granite/granite-34b-code-base-8k,19,178,12579
2025-04-13,ibm-granite/granite-20b-code-base-8k-GGUF,4,12,767
2025-04-13,ibm-granite/granite-7b-instruct-accelerator,1,11,590
2025-04-13,ibm-granite/granite-20b-code-instruct-accelerator,3,0,336
2025-04-13,ibm-granite/granite-34b-code-base-8k-GGUF,3,16,676
2025-04-13,ibm-granite/granite-8b-code-instruct-accelerator,1,1,324
2025-04-13,ibm-granite/granite-3b-code-base-2k-GGUF,2,54,847
2025-04-13,ibm-granite/granite-3b-code-instruct-2k-GGUF,5,51,3722
2025-04-13,ibm-granite/granite-8b-code-base-4k-GGUF,2,39,635
2025-04-13,ibm-granite/granite-8b-code-instruct-4k-GGUF,10,1183,9990
2025-04-13,ibm-granite/granite-3b-code-instruct-accelerator,0,2,46638
2025-04-13,ibm-granite/granite-geospatial-biomass,43,679,12010
2025-04-13,ibm-granite/granite-8b-code-base-128k,6,57,4994
2025-04-13,ibm-granite/granite-20b-code-base-r1.1,2,3,3357
2025-04-13,ibm-granite/granite-20b-code-instruct-r1.1,1,456,1271
2025-04-13,ibm-granite/granite-34b-code-instruct-accelerator,0,3,109
2025-04-13,ibm-granite/granite-3.0-2b-instruct,47,22729,121835
2025-04-13,ibm-granite/granite-3.0-3b-a800m-base,5,2960,18405
2025-04-13,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-04-13,ibm-granite/granite-rag-3.0-8b-lora,3,0,0
2025-04-13,ibm-granite/granite-geospatial-uki-flooddetection,14,83,407
2025-04-13,ibm-granite/granite-geospatial-uki,12,64,809
2025-04-13,ibm-granite/granite-guardian-3.1-2b,8,2096,24175
2025-04-13,ibm-granite/granite-guardian-3.1-8b,13,1808,4688
